Wall time,Step,Value
1573577339.172679,42,0.049616992473602295
1573577347.010843,167,0.03581657260656357
1573577350.839867,229,0.027261191979050636
1573577351.144788,234,0.0420219749212265
1573577353.580876,273,0.028618548065423965
1573577366.103576,474,0.10616911947727203
1573577369.973206,536,0.04516966640949249
1573577372.645959,579,0.06554055213928223
1573577373.105526,586,0.08143926411867142
1573577376.089423,634,0.15281859040260315
1573577376.923117,647,0.016786333173513412
1573577381.063685,714,0.2921973168849945
1573577386.931629,808,0.14086109399795532
1573577399.745688,1014,0.15493318438529968
1573577419.676811,1333,0.13976064324378967
1573577419.932367,1337,0.37935230135917664
1573577422.923536,1385,0.04502927511930466
1573577423.32153,1392,0.05232366919517517
1573577426.087688,1436,0.0370718389749527
1573577441.94206,1691,0.19977638125419617
1573577444.632579,1734,0.12713594734668732
1573577444.803664,1737,0.17781634628772736
1573577453.570754,1877,0.03200061619281769
1573577456.02886,1917,0.041177812963724136
1573577463.429547,2036,0.13373441994190216
1573577473.570826,2199,0.7379744648933411
1573577480.329944,2307,0.3620361387729645
1573577485.412552,2389,0.6777966618537903
1573577491.388827,2485,0.4422563314437866
1573577491.449519,2486,0.2875632643699646
1573577492.220255,2498,0.19481714069843292
1573577503.819169,2685,0.3051099181175232
1573577525.791158,3038,0.27869418263435364
1573577537.759868,3230,0.18639042973518372
1573577538.772335,3246,0.25102168321609497
1573577542.474376,3305,0.10630251467227936
1573577561.937701,3618,0.13339883089065552
1573577562.057519,3620,0.1140424907207489
1573577565.172119,3670,0.21711128950119019
1573577569.615251,3741,0.2654901444911957
1573577574.158296,3814,0.0957687646150589
1573577574.58341,3821,0.08325237780809402
1573577583.033807,3956,0.21868550777435303
1573577605.459145,4317,0.31501147150993347
1573577610.665949,4400,0.1776149570941925
1573577616.414757,4492,0.12027546763420105
1573577617.431331,4509,0.11411013454198837
1573577627.881372,4676,0.14669306576251984
1573577634.888721,4788,0.14805375039577484
1573577646.252681,4971,0.10848192870616913
1573577656.40568,5134,0.15011560916900635
1573577669.525078,5345,0.16823001205921173
1573577670.365711,5359,0.1367834210395813
1573577682.1955,5549,0.0756446123123169
1573577693.035984,5723,0.15994293987751007
1573577698.300324,5808,0.1375698745250702
1573577701.791099,5864,0.32087281346321106
1573577704.475961,5907,0.134603351354599
1573577709.68786,5990,0.11308137327432632
1573577722.699171,6200,0.24766622483730316
1573577723.881998,6219,0.14624841511249542
1573577728.298206,6289,0.17876608669757843
1573577745.975129,6574,0.2902066707611084
1573577753.752674,6699,0.11737579107284546
1573577754.481209,6711,0.13038508594036102
1573577763.389929,6854,0.1406463384628296
1573577770.34614,6966,0.07640133798122406
1573577782.130012,7155,0.07069586217403412
1573577796.323534,7382,0.23356156051158905
1573577801.127866,7460,0.3462832570075989
1573577801.324656,7463,0.7610747218132019
1573577804.326309,7511,0.11774559319019318
1573577822.17272,7798,0.1127406656742096
1573577824.360042,7833,0.25846537947654724
1573577834.196701,7991,0.1721147745847702
1573577838.934151,8066,0.139275923371315
1573577845.983469,8180,0.17398281395435333
1573577848.540978,8221,0.13176187872886658
1573577857.405772,8363,0.3307643532752991
1573577858.25114,8377,0.12039580196142197
1573577865.830326,8498,0.09658344089984894
1573577866.440667,8508,0.150832861661911
1573577872.257127,8601,0.1403547078371048
1573577889.493506,8878,0.1714819222688675
1573577893.054483,8935,0.12290799617767334
1573577896.707348,8993,0.08022263646125793
1573577913.3144,9260,0.10546550154685974
1573577926.291136,9468,0.16725505888462067
1573577931.630269,9554,0.24044746160507202
1573577932.457919,9567,0.1126871258020401
1573577940.599443,9698,0.6039906740188599
1573577949.646436,9843,0.05910664051771164
1573577953.631953,9907,0.05197522044181824
1573577976.606084,10276,0.11229008436203003
1573577977.042212,10283,0.09239710867404938
1573577984.204977,10399,0.09328117966651917
1573577989.241573,10479,0.10506898164749146
1573577991.889402,10522,0.13208496570587158
1573577997.13889,10607,0.07491133362054825
1573578007.962262,10780,0.08506590127944946
1573578015.483196,10902,0.09085196256637573
1573578015.665526,10905,0.15739281475543976
1573578019.484481,10966,0.1328863501548767
1573578019.997596,10974,0.1523560881614685
1573578022.857829,11020,0.4702262580394745
1573578027.919615,11102,0.8541474342346191
1573578047.664651,11419,0.10135041177272797
1573578050.962009,11472,0.08047526329755783
1573578054.721447,11532,0.0764673575758934
1573578056.805186,11566,0.04982499033212662
1573578064.223007,11685,0.0585416816174984
1573578068.811807,11759,0.0788140520453453
1573578081.924839,11969,0.9449041485786438
1573578082.249095,11974,0.09391868859529495
1573578094.076863,12164,0.09851209819316864
1573578101.89937,12290,0.15887309610843658
1573578125.67599,12671,0.13928714394569397
1573578138.474641,12877,0.10017000138759613
1573578142.337449,12939,0.1595120131969452
1573578148.245121,13034,0.20467868447303772
1573578149.973261,13061,0.3296637237071991
1573578171.225586,13402,0.2988526225090027
1573578180.175636,13546,0.17002397775650024
1573578183.374619,13597,0.22502033412456512
1573578184.738852,13620,0.10098063945770264
1573578196.615458,13810,0.1134127676486969
1573578213.446323,14080,0.08443835377693176
1573578222.204799,14221,0.1303471326828003
1573578226.766949,14294,0.28704577684402466
1573578229.515842,14338,0.22929716110229492
1573578236.263716,14447,0.09169329702854156
1573578248.205463,14638,0.05301506444811821
1573578250.020905,14668,0.1436297446489334
1573578251.245365,14687,0.11385472863912582
1573578256.943431,14779,0.17162072658538818
1573578258.777968,14809,0.09058348834514618
1573578262.793645,14873,0.07542106509208679
1573578263.98475,14892,0.08986816555261612
1573578300.170559,15473,0.0961364209651947
1573578302.258932,15507,0.07863306254148483
1573578316.758637,15740,0.09075647592544556
1573578318.263233,15764,0.11124242842197418
1573578340.174039,16116,0.12143317610025406
1573578348.420928,16249,0.08566541969776154
1573578352.962156,16321,0.2823580801486969
1573578383.344762,16809,0.10574516654014587
1573578386.348558,16857,0.09838937968015671
